Origin,   Shake,    Average,    Moving,     IIR
16754366,  16754366,  16756634,  16755985,  16755814
16753290,  16753290,  16756634,  16755679,  16753290
16754034,  16754034,  16756634,  16755593,  16753301
16753874,  16753874,  16753891,  16755262,  16753321
16753714,  16754034,  16753891,  16754988,  16753335
16755517,  16754034,  16753891,  16754799,  16753375
16755135,  16754034,  16753891,  16754575,  16755135
16757443,  16754034,  16755452,  16754671,  16755171
16758937,  16754034,  16755452,  16755243,  16758937
16755599,  16754034,  16755452,  16755531,  16755599
16752951,  16754034,  16755452,  16755396,  16755557
16755602,  16754034,  16755772,  16755612,  16755516
16758289,  16754034,  16755772,  16756184,  16755560
16758151,  16758151,  16755772,  16756513,  16758151
16759665,  16759665,  16755772,  16757079,  16758174
16759302,  16759302,  16758851,  16757312,  16758214
16758328,  16758328,  16758851,  16757235,  16758232
16758039,  16758039,  16758851,  16757540,  16758230
16758142,  16758142,  16758851,  16758189,  16758225
16758193,  16758193,  16758175,  16758513,  16758223
16756919,  16758039,  16758175,  16758342,  16758202
16757160,  16758039,  16758175,  16758218,  16758165
16756681,  16758039,  16758175,  16757845,  16758126
16756147,  16758039,  16756726,  16757451,  16756147
16755241,  16758039,  16756726,  16757065,  16756132
16755384,  16758039,  16756726,  16756733,  16756106
16755279,  16758039,  16756726,  16756375,  16756081
16753576,  16758039,  16754870,  16755798,  16753576
16755945,  16758039,  16754870,  16755676,  16753613
16755593,  16755593,  16754870,  16755480,  16755593
16753571,  16753571,  16754870,  16755092,  16755561
16753145,  16753145,  16754563,  16754716,  16753145
16754194,  16754194,  16754563,  16754585,  16753161
16755865,  16755865,  16754563,  16754646,  16755865
16755871,  16755871,  16754563,  16754720,  16755865
16757058,  16755865,  16755747,  16755155,  16755883
16756443,  16755865,  16755747,  16755217,  16755910
16755136,  16755865,  16755747,  16755160,  16755906
16756557,  16755865,  16755747,  16755533,  16755904
16754866,  16755865,  16755750,  16755748,  16755897
16753979,  16755865,  16755750,  16755721,  16755850
16753913,  16755865,  16755750,  16755477,  16753913
16753868,  16755865,  16755750,  16755227,  16753912
16755515,  16755865,  16754318,  16755034,  16753936
16756259,  16756259,  16754318,  16755011,  16756259
16755640,  16755640,  16754318,  16755074,  16756249
16755938,  16755938,  16754318,  16754997,  16756234
16756967,  16756967,  16756201,  16755259,  16756240
16758634,  16758634,  16756201,  16755841,  16756288
16759680,  16759680,  16756201,  16756562,  16759680
16758565,  16758565,  16756201,  16757149,  16759662
16757464,  16757464,  16758585,  16757393,  16757464
16757913,  16757913,  16758585,  16757600,  16757471
16756813,  16756813,  16758585,  16757746,  16757467
16753552,  16753552,  16758585,  16757448,  16753552
16752737,  16752737,  16755253,  16756919,  16753539
16754525,  16754525,  16755253,  16756406,  16753541
16754295,  16754295,  16755253,  16755733,  16753568
16754139,  16754139,  16755253,  16755179,  16753588
16756465,  16754295,  16754856,  16755054,  16756465
16755208,  16754295,  16754856,  16754716,  16756445
16756902,  16754295,  16754856,  16754727,  16756432
16758506,  16754295,  16754856,  16755347,  16756471
16758537,  16754295,  16757288,  16756072,  16758537
16757362,  16754295,  16757288,  16756426,  16758518
16757081,  16754295,  16757288,  16756775,  16758477
16757815,  16754295,  16757288,  16757234,  16758444
16758803,  16754295,  16757765,  16757526,  16758439
16758346,  16758346,  16757765,  16757919,  16758443
16757833,  16757833,  16757765,  16758035,  16758431
16759549,  16759549,  16757765,  16758165,  16758439
16759856,  16759856,  16758896,  16758330,  16758478
16760928,  16760928,  16758896,  16758776,  16760928
16761083,  16761083,  16758896,  16759276,  16760930
16759388,  16760928,  16758896,  16759473,  16760908
16757234,  16760928,  16759658,  16759277,  16757234
16756636,  16760928,  16759658,  16759063,  16757224
16757234,  16760928,  16759658,  16758988,  16757214
16758327,  16760928,  16759658,  16758835,  16757231
16759742,  16760928,  16757984,  16758821,  16759742
16759461,  16760928,  16757984,  16758638,  16759737
16757692,  16760928,  16757984,  16758214,  16759700
16756644,  16760928,  16757984,  16757871,  16756644
16758785,  16758785,  16758145,  16758065,  16756677
16759082,  16759082,  16758145,  16758370,  16759082
16758316,  16758316,  16758145,  16758506,  16759070
16758720,  16758720,  16758145,  16758555,  16759052
16758132,  16758132,  16758562,  16758354,  16759032
16759051,  16759051,  16758562,  16758302,  16759018
16759665,  16759665,  16758562,  16758549,  16759028
16759005,  16759005,  16758562,  16758844,  16759037
16757377,  16757377,  16758774,  16758668,  16759010
16757333,  16757333,  16758774,  16758449,  16757333
16759154,  16757377,  16758774,  16758554,  16757361
16759191,  16757377,  16758774,  16758613,  16759191
16758594,  16757377,  16758568,  16758671,  16759181
16759364,  16757377,  16758568,  16758710,  16759174
16758333,  16757377,  16758568,  16758543,  16759163
16756515,  16757377,  16758568,  16758232,  16756515
16758715,  16757377,  16758231,  16758399,  16756549
16758982,  16757377,  16758231,  16758606,  16758982
16758433,  16757377,  16758231,  16758515,  16758973
16758476,  16758476,  16758231,  16758426,  16758956
16759891,  16759891,  16758945,  16758588,  16758963
16761303,  16761303,  16758945,  16758831,  16761303
16761498,  16761498,  16758945,  16759226,  16761306
16760651,  16761303,  16758945,  16759743,  16761298
16761219,  16761219,  16761167,  16760056,  16761286
16760270,  16761303,  16761167,  16760217,  16761269
16758803,  16761303,  16761167,  16760263,  16758803
16759648,  16761303,  16761167,  16760410,  16758816
16760614,  16761303,  16759833,  16760500,  16758857
16761215,  16761215,  16759833,  16760489,  16761215
16761777,  16761303,  16759833,  16760524,  16761223
16763558,  16761303,  16759833,  16760888,  16761268
16762185,  16761303,  16762183,  16761008,  16761318
16761459,  16761459,  16762183,  16761157,  16761333
16760455,  16761303,  16762183,  16761363,  16761321
16759647,  16761303,  16762183,  16761363,  16761281
16760624,  16761303,  16760546,  16761365,  16761245
16762323,  16761303,  16760546,  16761503,  16761252
16764554,  16761303,  16760546,  16761850,  16764554
16761787,  16761303,  16760546,  16761629,  16764510
16760672,  16761303,  16762334,  16761440,  16760672
16760985,  16761303,  16762334,  16761380,  16760676
16762006,  16761303,  16762334,  16761574,  16760701
16762134,  16762134,  16762334,  16761885,  16760743
16761638,  16761638,  16761690,  16762012,  16760778
16762458,  16762458,  16761690,  16762029,  16760817
16763820,  16763820,  16761690,  16761937,  16763820
16763008,  16763008,  16761690,  16762090,  16763807
16761773,  16761773,  16762764,  16762227,  16763762
16761631,  16761631,  16762764,  16762308,  16761631
16760592,  16761773,  16762764,  16762131,  16761614
16762573,  16761773,  16762764,  16762186,  16761613
16762557,  16761773,  16761838,  16762301,  16761642
16762240,  16761773,  16761838,  16762274,  16761665
16761786,  16761786,  16761838,  16762020,  16761675
16761718,  16761718,  16761838,  16761858,  16761677
16760597,  16761773,  16761585,  16761711,  16761660
16762613,  16761773,  16761585,  16761834,  16761658
16762389,  16761773,  16761585,  16762059,  16761684
16763757,  16761773,  16761585,  16762207,  16761727
16764069,  16761773,  16763207,  16762396,  16764069
16764693,  16761773,  16763207,  16762702,  16764078
16764773,  16761773,  16763207,  16763076,  16764098
16762178,  16761773,  16763207,  16763133,  16764078
16762637,  16761773,  16763570,  16763388,  16762637
16762128,  16762128,  16763570,  16763328,  16762629
16763255,  16763255,  16763570,  16763436,  16762630
16762891,  16762891,  16763570,  16763328,  16762643
16761577,  16761577,  16762462,  16763016,  16762630
16760640,  16760640,  16762462,  16762509,  16762582
16759486,  16759486,  16762462,  16761849,  16759486
16761164,  16761164,  16762462,  16761722,  16759512
16761792,  16761792,  16760770,  16761616,  16761792
16761564,  16761564,  16760770,  16761546,  16761788
16762209,  16762209,  16760770,  16761415,  16761791
16761158,  16761158,  16760770,  16761198,  16761787
16761377,  16761377,  16761577,  16761173,  16761770
16762571,  16762571,  16761577,  16761415,  16761776
16763265,  16763265,  16761577,  16761887,  16761811
16761905,  16761905,  16761577,  16761980,  16761835
16763530,  16763530,  16762817,  16762197,  16761862
16764633,  16764633,  16762817,  16762581,  16764633
16763790,  16763790,  16762817,  16762778,  16764619
16762500,  16762500,  16762817,  16762946,  16764572
16764415,  16764415,  16763834,  16763326,  16764537
16765034,  16765034,  16763834,  16763634,  16764542
16763565,  16763565,  16763834,  16763671,  16764534
16763855,  16763855,  16763834,  16763915,  16764508
16762617,  16762617,  16763767,  16763801,  16764468
16763212,  16763212,  16763767,  16763623,  16764419
16763206,  16763206,  16763767,  16763550,  16764381
16761020,  16763212,  16763767,  16763365,  16761020
16760865,  16763212,  16762075,  16762921,  16761017
16762379,  16763212,  16762075,  16762589,  16761035
16762820,  16763212,  16762075,  16762496,  16761083
16761736,  16763212,  16762075,  16762231,  16761120
16761388,  16763212,  16762080,  16762078,  16761133
16760653,  16763212,  16762080,  16761758,  16761129
16759339,  16763212,  16762080,  16761275,  16761093
16759855,  16763212,  16762080,  16761129,  16761046
16758502,  16758502,  16759587,  16760834,  16758502
16758216,  16758216,  16759587,  16760313,  16758497
16758573,  16758573,  16759587,  16759782,  16758493
16757999,  16757999,  16759587,  16759315,  16758486
16756243,  16756243,  16757757,  16758672,  16758443
16757370,  16757370,  16757757,  16758262,  16757370
16757043,  16757043,  16757757,  16757975,  16757364
16757391,  16757391,  16757757,  16757667,  16757359
16757910,  16757910,  16757428,  16757593,  16757368
16758796,  16758796,  16757428,  16757665,  16757398
16759550,  16759550,  16757428,  16757787,  16759550
16757829,  16757829,  16757428,  16757766,  16759523
16756896,  16756896,  16758267,  16757848,  16756896
16755430,  16755430,  16758267,  16757605,  16756873
16756540,  16756540,  16758267,  16757542,  16756845
16757894,  16757894,  16758267,  16757605,  16756856
16755850,  16755850,  16756428,  16757348,  16756856
16755528,  16755528,  16756428,  16756939,  16756819
16756890,  16756890,  16756428,  16756607,  16756799
16756783,  16756783,  16756428,  16756476,  16756800
16755544,  16756890,  16756186,  16756307,  16756780
16754006,  16756890,  16756186,  16756129,  16754006
16756119,  16756890,  16756186,  16756076,  16754039
16757474,  16756890,  16756186,  16756024,  16757474
16758894,  16756890,  16756623,  16756404,  16757496
16759668,  16756890,  16756623,  16756922,  16759668
16759555,  16756890,  16756623,  16757255,  16759666
16759397,  16756890,  16756623,  16757582,  16759660
16758874,  16756890,  16759373,  16757998,  16759643
16759965,  16759965,  16759373,  16758743,  16759636
16760215,  16760215,  16759373,  16759255,  16759650
16761746,  16761746,  16759373,  16759789,  16759691
16760943,  16760943,  16760717,  16760045,  16760943
16759937,  16759937,  16760717,  16760079,  16760927
16759051,  16759051,  16760717,  16760016,  16760882
16760597,  16760597,  16760717,  16760166,  16760848
16760158,  16760158,  16759935,  16760326,  16760833
16761399,  16761399,  16759935,  16760505,  16760831
16760861,  16760861,  16759935,  16760586,  16760840
16759765,  16759765,  16759935,  16760338,  16760823
16759513,  16759513,  16760384,  16760160,  16760786
16760542,  16760542,  16760384,  16760235,  16760762
16759550,  16759550,  16760384,  16760298,  16760739
16757812,  16757812,  16760384,  16759950,  16757812
16758627,  16758627,  16759132,  16759758,  16757824
16759098,  16759098,  16759132,  16759471,  16757856
16758804,  16758804,  16759132,  16759213,  16757890
16757217,  16757217,  16759132,  16758895,  16757893
16757146,  16757146,  16758066,  16758599,  16757870
16757200,  16757200,  16758066,  16758181,  16757848
16757448,  16757217,  16758066,  16757919,  16757831
16757600,  16757217,  16758066,  16757892,  16757821
16754737,  16757217,  16756746,  16757406,  16754737
16753340,  16757217,  16756746,  16756686,  16754715
16755165,  16757217,  16756746,  16756231,  16754700
16754893,  16757217,  16756746,  16755941,  16754710
16755545,  16757217,  16754735,  16755741,  16754725
16755931,  16757217,  16754735,  16755582,  16754756
16756552,  16757217,  16754735,  16755470,  16754802
16756966,  16756966,  16754735,  16755391,  16756966
16757417,  16757417,  16756716,  16755726,  16756973
16755403,  16755403,  16756716,  16755984,  16756955
16753848,  16753848,  16756716,  16755819,  16753848
16754093,  16754093,  16756716,  16755719,  16753851
16755907,  16755907,  16754812,  16755764,  16753886
16757032,  16757032,  16754812,  16755902,  16757032
16757067,  16757067,  16754812,  16755966,  16757032
16756272,  16757032,  16754812,  16755879,  16757020
16755053,  16757032,  16756356,  16755584,  16756977
16755969,  16757032,  16756356,  16755655,  16756931
16755380,  16757032,  16756356,  16755846,  16756891
16754025,  16757032,  16756356,  16755838,  16754025
16757485,  16757032,  16755714,  16756035,  16757485
16758708,  16757032,  16755714,  16756244,  16757504
16758178,  16757032,  16755714,  16756383,  16757533
16757016,  16757016,  16755714,  16756476,  16757535
16755363,  16757032,  16757316,  16756515,  16757492
16755485,  16757032,  16757316,  16756455,  16755485
16755017,  16757032,  16757316,  16756409,  16755477
16754794,  16757032,  16757316,  16756505,  16755459
16756807,  16757032,  16755525,  16756421,  16755469
16756286,  16757032,  16755525,  16756118,  16755502
16756050,  16757032,  16755525,  16755852,  16755522
16757603,  16757032,  16755525,  16755925,  16755562
16757625,  16757032,  16756891,  16756208,  16757625
16757839,  16757839,  16756891,  16756502,  16757628
16757937,  16757937,  16756891,  16756867,  16757636
16758857,  16757839,  16756891,  16757375,  16757659
16759981,  16757839,  16758653,  16757772,  16759981
16758531,  16757839,  16758653,  16758052,  16759958
16758640,  16757839,  16758653,  16758376,  16759915
16758786,  16757839,  16758653,  16758524,  16759877
16757871,  16757871,  16758457,  16758555,  16759828
16756434,  16757839,  16758457,  16758379,  16756434
16755111,  16757839,  16758457,  16758026,  16756413
16755677,  16757839,  16758457,  16757628,  16756381
16756599,  16757839,  16755955,  16757206,  16756373
16756014,  16757839,  16755955,  16756891,  16756370
16756846,  16757839,  16755955,  16756667,  16756371
16758350,  16757839,  16755955,  16756612,  16756409
16760484,  16757839,  16757923,  16756939,  16760484
16760427,  16757839,  16757923,  16757438,  16760483
16760408,  16760408,  16757923,  16758100,  16760480
16757478,  16757478,  16757923,  16758325,  16760431
16754405,  16754405,  16758179,  16758051,  16754405
16755873,  16755873,  16758179,  16758033,  16754427
16754373,  16754373,  16758179,  16757724,  16754448
16753786,  16753786,  16758179,  16757154,  16754436
16755693,  16755693,  16754931,  16756555,  16754445
16755397,  16755397,  16754931,  16755926,  16754479
16753158,  16753158,  16754931,  16755020,  16754472
16756389,  16756389,  16754931,  16754884,  16754481
16758336,  16758336,  16755820,  16755375,  16758336
16759820,  16759820,  16755820,  16755869,  16758359
16759925,  16759925,  16755820,  16756563,  16758406
16759707,  16759707,  16755820,  16757303,  16758450
16759434,  16759820,  16759721,  16757770,  16758485
16762706,  16759820,  16759721,  16758684,  16762706
16760969,  16759820,  16759721,  16759660,  16762678
16757927,  16759820,  16759721,  16759853,  16757927
16759523,  16759820,  16760281,  16760001,  16757951
16758706,  16759820,  16760281,  16759862,  16757987
16757910,  16759820,  16760281,  16759610,  16757997
16757856,  16759820,  16760281,  16759378,  16757993
16756409,  16759820,  16757720,  16759000,  16757966
16758312,  16758312,  16757720,  16758451,  16757947
16758739,  16758739,  16757720,  16758172,  16757965
16759018,  16759018,  16757720,  16758309,  16757993
16759077,  16759077,  16758786,  16758253,  16758025
16759999,  16759018,  16758786,  16758415,  16758072
16760482,  16759018,  16758786,  16758736,  16760482
16761014,  16759018,  16758786,  16759131,  16760490
16759732,  16759018,  16760306,  16759546,  16760486
16757552,  16759018,  16760306,  16759451,  16757552
16757978,  16759018,  16760306,  16759356,  16757558
16759916,  16759018,  16760306,  16759468,  16757601
16761405,  16759018,  16759212,  16759759,  16761405
16760663,  16759018,  16759212,  16759842,  16761393
16761233,  16761233,  16759212,  16759936,  16761379
16762497,  16762497,  16759212,  16760122,  16761394
16762295,  16762295,  16761672,  16760442,  16761425
16761647,  16761647,  16761672,  16760954,  16761442
16762115,  16762115,  16761672,  16761471,  16761455
16762423,  16762423,  16761672,  16761784,  16761480
16763848,  16763848,  16762508,  16762090,  16763848
16764119,  16764119,  16762508,  16762522,  16763852
16763110,  16763110,  16762508,  16762756,  16763844
16763142,  16763142,  16762508,  16762837,  16763821
16763489,  16763110,  16763465,  16762986,  16763805
16764333,  16763110,  16763465,  16763322,  16763808
16762038,  16763110,  16763465,  16763312,  16763788
16762532,  16763110,  16763465,  16763326,  16763741
16764132,  16763110,  16763258,  16763361,  16763728
16765317,  16763110,  16763258,  16763511,  16763759
16764530,  16763110,  16763258,  16763689,  16763795
16763881,  16763110,  16763258,  16763781,  16763807
16763968,  16763110,  16764424,  16763841,  16763810
16763911,  16763911,  16764424,  16763788,  16763814
16761860,  16761860,  16764424,  16763766,  16763784
16758739,  16758739,  16764424,  16763292,  16758739
16757142,  16757142,  16760413,  16762418,  16758714
16759330,  16759330,  16760413,  16761670,  16758699
16758860,  16758860,  16760413,  16760961,  16758711
16757447,  16757447,  16760413,  16760157,  16758693
16755106,  16755106,  16757685,  16759049,  16755106
16755037,  16755037,  16757685,  16757940,  16755104
16756475,  16755106,  16757685,  16757267,  16755124
16756101,  16755106,  16757685,  16756937,  16755160
16756715,  16755106,  16756082,  16756883,  16755199
16758716,  16755106,  16756082,  16756807,  16758716
16758525,  16755106,  16756082,  16756765,  16758713
16758908,  16755106,  16756082,  16756947,  16758713
16758048,  16755106,  16758549,  16757315,  16758705
16757409,  16755106,  16758549,  16757612,  16758674
16757464,  16755106,  16758549,  16757735,  16758635
16757254,  16757254,  16758549,  16757879,  16758595
16758737,  16758737,  16757716,  16758132,  16758576
16760995,  16760995,  16757716,  16758417,  16758616
16761452,  16761452,  16757716,  16758783,  16761452
16762049,  16762049,  16757716,  16759176,  16761461
16760755,  16760755,  16761312,  16759514,  16761459
16761137,  16761137,  16761312,  16759980,  16761442
16760673,  16760673,  16761312,  16760381,  16761425
16761353,  16761353,  16761312,  16760893,  16761412
16760391,  16760391,  16760888,  16761100,  16761395
16759256,  16759256,  16760888,  16760883,  16761345
16760244,  16760244,  16760888,  16760732,  16761295
16758120,  16758120,  16760888,  16760241,  16758120
16758552,  16758552,  16759043,  16759965,  16758126
16758634,  16758634,  16759043,  16759652,  16758140
16759433,  16758552,  16759043,  16759497,  16758167
16757670,  16758552,  16759043,  16759037,  16758179
16756060,  16758552,  16757949,  16758496,  16758137
16757201,  16758552,  16757949,  16758239,  16758089
16756867,  16758552,  16757949,  16757817,  16758056
16756852,  16758552,  16757949,  16757658,  16758018
16757323,  16758552,  16757060,  16757505,  16757988
16759126,  16758552,  16757060,  16757566,  16757995
16758790,  16758552,  16757060,  16757486,  16758025
16756452,  16756452,  16757060,  16757333,  16758012
16756724,  16756724,  16757773,  16757416,  16757967
16757715,  16757715,  16757773,  16757481,  16757943
16758597,  16758597,  16757773,  16757697,  16757949
16758403,  16758403,  16757773,  16757891,  16757966
16757746,  16758597,  16758115,  16757944,  16757969
16759059,  16758597,  16758115,  16757935,  16757982
16760336,  16758597,  16758115,  16758129,  16760336
16760361,  16758597,  16758115,  16758617,  16760336
16761055,  16758597,  16760202,  16759159,  16760347
16759692,  16758597,  16760202,  16759406,  16760347
16759442,  16758597,  16760202,  16759511,  16760322
16759741,  16758597,  16760202,  16759679,  16760299
16760493,  16758597,  16759842,  16760022,  16760293
16760922,  16760922,  16759842,  16760255,  16760305
16758158,  16758158,  16759842,  16759983,  16760281
16759733,  16759733,  16759842,  16759904,  16760239
16760165,  16760165,  16759744,  16759793,  16760229
16759924,  16759924,  16759744,  16759822,  16760223
16759106,  16759106,  16759744,  16759780,  16760200
16759537,  16759537,  16759744,  16759754,  16760172
16759214,  16759214,  16759445,  16759594,  16760147
16759207,  16759207,  16759445,  16759380,  16760117
16759996,  16759214,  16759445,  16759610,  16760100
16759091,  16759091,  16759445,  16759530,  16760082
16760035,  16759214,  16759582,  16759513,  16760065
16760107,  16759214,  16759582,  16759536,  16760065
16759866,  16759214,  16759582,  16759631,  16760062
16762494,  16759214,  16759582,  16760001,  16760096
16761435,  16759214,  16760975,  16760278,  16761435
16759675,  16759214,  16760975,  16760337,  16761407
16760341,  16759214,  16760975,  16760380,  16761363
16760081,  16759214,  16760975,  16760504,  16761327
16760822,  16759214,  16760229,  16760602,  16761299
16761294,  16761294,  16760229,  16760751,  16761291
16760955,  16760955,  16760229,  16760887,  16761285
16759142,  16759142,  16760229,  16760468,  16761246
16758793,  16758793,  16760046,  16760137,  16758793
16759250,  16759250,  16760046,  16760084,  16758800
16760489,  16760489,  16760046,  16760103,  16758833
16761095,  16761095,  16760046,  16760230,  16761095
16762603,  16762603,  16760859,  16760452,  16761118
16762741,  16762741,  16760859,  16760633,  16761166
16761087,  16762603,  16760859,  16760650,  16761189
16760623,  16762603,  16760859,  16760835,  16761178
16759742,  16762603,  16761048,  16760953,  16761146
16759898,  16762603,  16761048,  16761034,  16761104
16763481,  16762603,  16761048,  16761408,  16761122
16763384,  16762603,  16761048,  16761694,  16763384
16760544,  16762603,  16761826,  16761437,  16763339
16760859,  16762603,  16761826,  16761202,  16760859
16761201,  16762603,  16761826,  16761216,  16760864
16762435,  16762435,  16761826,  16761443,  16760893
16763386,  16762603,  16761970,  16761898,  16763386
16762475,  16762475,  16761970,  16762220,  16763371
16763446,  16762603,  16761970,  16762216,  16763358
16764873,  16762603,  16761970,  16762402,  16763383
16765448,  16762603,  16764060,  16763015,  16765448
16762886,  16762603,  16764060,  16763268,  16765407
16763066,  16762603,  16764060,  16763501,  16763066
16760817,  16762603,  16764060,  16763299,  16763030
16761359,  16762603,  16762032,  16763046,  16761359
16760404,  16762603,  16762032,  16762787,  16761344
16759706,  16762603,  16762032,  16762319,  16761303
16760607,  16760607,  16762032,  16761786,  16761267
16760525,  16760525,  16760310,  16761171,  16761245
16760653,  16760653,  16760310,  16760892,  16761224
16759881,  16760607,  16760310,  16760494,  16761194
16759467,  16760607,  16760310,  16760325,  16761146
16758561,  16760607,  16759640,  16759975,  16758561
16759053,  16760607,  16759640,  16759806,  16758568
16759684,  16760607,  16759640,  16759803,  16758593
16760401,  16760607,  16759640,  16759778,  16758638
16759568,  16760607,  16759676,  16759658,  16758680
16759375,  16760607,  16759676,  16759498,  16758704
16758331,  16760607,  16759676,  16759305,  16758708
16757974,  16757974,  16759676,  16759118,  16758690
16759350,  16759350,  16758757,  16759217,  16758689
16760901,  16760901,  16758757,  16759448,  16758733
16760873,  16760873,  16758757,  16759596,  16760873
16760582,  16760901,  16758757,  16759619,  16760868
16760202,  16760901,  16760639,  16759698,  16760853
16759811,  16760901,  16760639,  16759753,  16760826
16760826,  16760826,  16760639,  16760064,  16760810
16759478,  16760901,  16760639,  16760252,  16760789
16757491,  16760901,  16759401,  16760020,  16757491
16758813,  16760901,  16759401,  16759759,  16757511
16758966,  16760901,  16759401,  16759521,  16757554
16760387,  16760901,  16759401,  16759496,  16760387
16761778,  16760901,  16759986,  16759693,  16760408
16760712,  16760712,  16759986,  16759806,  16760434
16759288,  16760901,  16759986,  16759614,  16760420
16758713,  16760901,  16759986,  16759518,  16760375
16758618,  16760901,  16759332,  16759659,  16758618
16760104,  16760901,  16759332,  16759820,  16758641
16759676,  16760901,  16759332,  16759909,  16758680
16758605,  16760901,  16759332,  16759686,  16758694
16756300,  16760901,  16758671,  16759002,  16758655
16756398,  16760901,  16758671,  16758462,  16756398
16758435,  16760901,  16758671,  16758356,  16756429
16759193,  16759193,  16758671,  16758416,  16759193
16759120,  16759120,  16758286,  16758478,  16759191
16759589,  16759193,  16758286,  16758414,  16759196
16759794,  16759193,  16758286,  16758429,  16759211
16759127,  16759127,  16758286,  16758494,  16759218
