Origin,   Shake,    Average,    Moving,     IIR
58,  58,  53,  53,  44
58,  58,  53,  54,  44
59,  59,  53,  55,  44
59,  59,  58,  56,  44
59,  59,  58,  56,  44
59,  59,  58,  57,  44
60,  60,  58,  58,  44
60,  60,  59,  59,  44
60,  60,  59,  59,  44
60,  60,  59,  59,  44
61,  61,  59,  59,  44
61,  61,  60,  60,  44
61,  61,  60,  60,  44
61,  61,  60,  60,  44
62,  62,  60,  60,  44
62,  62,  61,  61,  44
62,  62,  61,  61,  44
62,  62,  61,  61,  44
63,  63,  61,  61,  44
63,  63,  62,  62,  44
63,  63,  62,  62,  44
63,  63,  62,  62,  44
64,  64,  62,  62,  44
64,  64,  63,  63,  44
64,  64,  63,  63,  44
64,  64,  63,  63,  44
65,  65,  63,  63,  44
65,  65,  64,  64,  44
65,  65,  64,  64,  44
65,  65,  64,  64,  44
66,  66,  64,  64,  44
66,  66,  65,  65,  44
66,  66,  65,  65,  44
66,  66,  65,  65,  44
67,  67,  65,  65,  44
67,  67,  66,  66,  44
67,  67,  66,  66,  44
67,  67,  66,  66,  44
68,  68,  66,  66,  44
68,  68,  67,  67,  44
68,  68,  67,  67,  44
68,  68,  67,  67,  44
69,  69,  67,  67,  44
69,  69,  68,  68,  44
69,  69,  68,  68,  44
69,  69,  68,  68,  44
70,  70,  68,  68,  44
70,  70,  69,  69,  44
70,  70,  69,  69,  44
70,  70,  69,  69,  44
71,  71,  69,  69,  44
71,  71,  70,  70,  44
71,  71,  70,  70,  44
71,  71,  70,  70,  44
72,  72,  70,  70,  44
72,  72,  71,  71,  44
72,  72,  71,  71,  44
72,  72,  71,  71,  44
73,  73,  71,  71,  44
73,  73,  72,  72,  44
73,  73,  72,  72,  44
73,  73,  72,  72,  44
74,  74,  72,  72,  44
74,  74,  73,  73,  44
74,  74,  73,  73,  44
74,  74,  73,  73,  44
75,  75,  73,  73,  44
75,  75,  74,  74,  44
75,  75,  74,  74,  44
75,  75,  74,  74,  44
76,  76,  74,  74,  44
76,  76,  75,  75,  45
76,  76,  75,  75,  45
76,  76,  75,  75,  45
77,  77,  75,  75,  45
77,  77,  76,  76,  46
77,  77,  76,  76,  46
77,  77,  76,  76,  46
78,  78,  76,  76,  46
78,  78,  77,  77,  47
78,  78,  77,  77,  47
78,  78,  77,  77,  47
79,  79,  77,  77,  47
79,  79,  78,  78,  48
79,  79,  78,  78,  48
79,  79,  78,  78,  48
80,  80,  78,  78,  48
80,  80,  79,  79,  49
80,  80,  79,  79,  49
80,  80,  79,  79,  49
81,  81,  79,  79,  49
81,  81,  80,  80,  50
81,  81,  80,  80,  50
81,  81,  80,  80,  50
82,  82,  80,  80,  50
82,  82,  81,  81,  51
82,  82,  81,  81,  51
82,  82,  81,  81,  51
83,  83,  81,  81,  51
83,  83,  82,  82,  52
83,  83,  82,  82,  52
83,  83,  82,  82,  52
84,  84,  82,  82,  52
84,  84,  83,  83,  53
84,  84,  83,  83,  53
84,  84,  83,  83,  53
85,  85,  83,  83,  53
85,  85,  84,  84,  54
85,  85,  84,  84,  54
85,  85,  84,  84,  54
86,  86,  84,  84,  54
86,  86,  85,  85,  55
86,  86,  85,  85,  55
86,  86,  85,  85,  55
87,  87,  85,  85,  55
87,  87,  86,  86,  56
87,  87,  86,  86,  56
87,  87,  86,  86,  56
88,  88,  86,  86,  56
88,  88,  87,  87,  57
88,  88,  87,  87,  57
88,  88,  87,  87,  57
89,  89,  87,  87,  57
89,  89,  88,  88,  58
89,  89,  88,  88,  58
89,  89,  88,  88,  58
90,  90,  88,  88,  58
90,  90,  89,  89,  59
90,  90,  89,  89,  59
90,  90,  89,  89,  59
91,  91,  89,  89,  59
91,  91,  90,  90,  60
91,  91,  90,  90,  60
91,  91,  90,  90,  60
92,  92,  90,  90,  60
92,  92,  91,  91,  61
92,  92,  91,  91,  61
92,  92,  91,  91,  61
93,  93,  91,  91,  61
93,  93,  92,  92,  62
93,  93,  92,  92,  62
93,  93,  92,  92,  62
94,  94,  92,  92,  62
94,  94,  93,  93,  63
94,  94,  93,  93,  63
94,  94,  93,  93,  63
95,  95,  93,  93,  63
95,  95,  94,  94,  64
95,  95,  94,  94,  64
95,  95,  94,  94,  64
96,  96,  94,  94,  64
96,  96,  95,  95,  65
96,  96,  95,  95,  65
96,  96,  95,  95,  65
97,  97,  95,  95,  65
97,  97,  96,  96,  66
97,  97,  96,  96,  66
97,  97,  96,  96,  66
98,  98,  96,  96,  66
98,  98,  97,  97,  67
98,  98,  97,  97,  67
98,  98,  97,  97,  67
99,  99,  97,  97,  67
99,  99,  98,  98,  68
99,  99,  98,  98,  68
