Origin,   Shake,    Average,    Moving,     IIR
43,  43,  43,  42,  76
43,  43,  43,  42,  74
43,  43,  43,  43,  73
44,  44,  43,  43,  72
44,  44,  43,  43,  71
44,  44,  43,  43,  70
44,  44,  44,  43,  69
44,  44,  44,  43,  68
44,  44,  44,  43,  67
44,  44,  44,  43,  66
44,  44,  44,  44,  65
44,  44,  44,  44,  64
44,  44,  44,  44,  63
44,  44,  44,  44,  62
44,  44,  44,  44,  61
44,  44,  44,  44,  60
44,  44,  44,  44,  59
44,  44,  44,  44,  58
44,  44,  44,  44,  57
45,  45,  44,  44,  56
45,  45,  44,  44,  55
45,  45,  44,  44,  54
45,  45,  45,  44,  53
45,  45,  45,  44,  52
45,  45,  45,  44,  51
45,  45,  45,  44,  50
45,  45,  45,  45,  49
45,  45,  45,  45,  48
45,  45,  45,  45,  47
45,  45,  45,  45,  46
45,  45,  45,  45,  45
45,  45,  45,  45,  45
45,  45,  45,  45,  45
45,  45,  45,  45,  45
45,  45,  45,  45,  45
46,  46,  45,  45,  45
46,  46,  45,  45,  45
46,  46,  45,  45,  45
46,  46,  46,  45,  45
46,  46,  46,  45,  45
46,  46,  46,  45,  45
46,  46,  46,  45,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
46,  46,  46,  46,  45
47,  47,  46,  46,  45
47,  47,  46,  46,  45
47,  47,  46,  46,  45
47,  47,  47,  46,  45
47,  47,  47,  46,  45
47,  47,  47,  46,  45
47,  47,  47,  46,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
47,  47,  47,  47,  45
48,  48,  47,  47,  45
48,  48,  47,  47,  45
48,  48,  47,  47,  45
48,  48,  48,  47,  45
48,  48,  48,  47,  45
48,  48,  48,  47,  45
48,  48,  48,  47,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
48,  48,  48,  48,  45
49,  49,  48,  48,  45
49,  49,  48,  48,  45
49,  49,  48,  48,  45
49,  49,  49,  48,  45
49,  49,  49,  48,  45
49,  49,  49,  48,  45
49,  49,  49,  48,  45
49,  49,  49,  49,  45
49,  49,  49,  49,  45
49,  49,  49,  49,  45
49,  49,  49,  49,  45
52,  52,  49,  49,  45
52,  52,  49,  49,  45
52,  52,  49,  50,  45
52,  52,  49,  50,  45
52,  52,  52,  50,  45
52,  52,  52,  51,  45
52,  52,  52,  51,  45
52,  52,  52,  52,  45
52,  52,  52,  52,  45
52,  52,  52,  52,  45
52,  52,  52,  52,  45
52,  52,  52,  52,  45
52,  52,  52,  52,  45
53,  53,  52,  52,  45
53,  53,  52,  52,  45
53,  53,  52,  52,  45
53,  53,  53,  52,  45
53,  53,  53,  52,  45
53,  53,  53,  52,  45
53,  53,  53,  52,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
53,  53,  53,  53,  45
54,  54,  53,  53,  45
54,  54,  53,  53,  45
54,  54,  53,  53,  45
54,  54,  54,  53,  45
54,  54,  54,  53,  45
54,  54,  54,  53,  45
54,  54,  54,  53,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
54,  54,  54,  54,  45
55,  55,  54,  54,  45
55,  55,  54,  54,  45
55,  55,  54,  54,  45
55,  55,  55,  54,  45
55,  55,  55,  54,  45
55,  55,  55,  54,  45
55,  55,  55,  54,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
55,  55,  55,  55,  45
56,  56,  55,  55,  45
56,  56,  55,  55,  45
56,  56,  55,  55,  45
56,  56,  56,  55,  45
56,  56,  56,  55,  45
56,  56,  56,  55,  45
56,  56,  56,  55,  45
56,  56,  56,  56,  45
