Origin,   Shake,    Average,    Moving,     IIR
16766002,  16766002,  16766397,  16766288,  16766950
16765249,  16765249,  16766397,  16766129,  16766908
16765237,  16765237,  16765460,  16765929,  16765237
16763966,  16765249,  16765460,  16765568,  16765217
16763794,  16765249,  16765460,  16765342,  16765175
16765297,  16765297,  16765460,  16765111,  16765155
16766370,  16765249,  16764856,  16765158,  16765176
16766133,  16765249,  16764856,  16765256,  16765209
16767038,  16765249,  16764856,  16765385,  16765252
16766852,  16765249,  16764856,  16765585,  16766852
16767846,  16765249,  16766967,  16765912,  16766867
16767603,  16765249,  16766967,  16766366,  16766893
16764256,  16765249,  16766967,  16766424,  16766862
16764522,  16765249,  16766967,  16766327,  16764522
16765981,  16765249,  16765590,  16766278,  16764544
16764975,  16764975,  16765590,  16766134,  16764573
16764613,  16764613,  16765590,  16765831,  16764579
16765886,  16765886,  16765590,  16765710,  16764599
16765227,  16765227,  16765175,  16765382,  16764628
16765293,  16765293,  16765175,  16765094,  16764647
16765055,  16765055,  16765175,  16765194,  16764663
16765550,  16765227,  16765175,  16765322,  16764682
16768903,  16765227,  16766200,  16765687,  16768903
16771073,  16765227,  16766200,  16766450,  16768936
16771075,  16765227,  16766200,  16767257,  16771075
16771087,  16765227,  16766200,  16767907,  16771075
16771763,  16765227,  16771249,  16768724,  16771085
16772903,  16765227,  16771249,  16769676,  16771124
16772350,  16765227,  16771249,  16770588,  16771170
16772076,  16765227,  16771249,  16771403,  16771202
16772745,  16772745,  16772518,  16771884,  16771239
16770697,  16770697,  16772518,  16771837,  16771254
16770083,  16770083,  16772518,  16771713,  16771227
16770252,  16770252,  16772518,  16771608,  16771193
16771496,  16770083,  16770632,  16771575,  16771183
16771305,  16770083,  16770632,  16771375,  16771189
16770685,  16770083,  16770632,  16771167,  16771182
16770268,  16770268,  16770632,  16770941,  16771159
16771228,  16770083,  16770871,  16770751,  16771146
16770913,  16770083,  16770871,  16770778,  16771143
16770071,  16770071,  16770871,  16770777,  16771122
16769403,  16770083,  16770871,  16770671,  16771078
16769439,  16770083,  16769956,  16770414,  16769439
16768217,  16770083,  16769956,  16770028,  16769419
16771838,  16770083,  16769956,  16770172,  16769438
16772560,  16770083,  16769956,  16770458,  16772560
16771672,  16770083,  16771071,  16770514,  16772546
16773617,  16770083,  16771071,  16770852,  16772549
16774892,  16770083,  16771071,  16771454,  16774892
16773379,  16770083,  16771071,  16771951,  16774868
16772284,  16772284,  16773543,  16772307,  16772284
16772652,  16772652,  16773543,  16772861,  16772289
16772530,  16772530,  16773543,  16772948,  16772298
16771214,  16772652,  16773543,  16772780,  16772284
16772040,  16772652,  16772109,  16772826,  16772263
16772171,  16772652,  16772109,  16772645,  16772258
16773050,  16772652,  16772109,  16772415,  16772269
16773038,  16772652,  16772109,  16772372,  16772293
16773674,  16772652,  16772983,  16772546,  16772326
16772986,  16772652,  16772983,  16772587,  16772357
16771915,  16772652,  16772983,  16772511,  16772359
16772959,  16772652,  16772983,  16772729,  16772361
16772611,  16772611,  16772617,  16772800,  16772374
16771982,  16772652,  16772617,  16772776,  16772371
16770898,  16772652,  16772617,  16772507,  16772341
16770160,  16772652,  16772617,  16772148,  16770160
16771311,  16772652,  16771087,  16771852,  16770177
16770430,  16772652,  16771087,  16771533,  16770198
16768821,  16772652,  16771087,  16771146,  16770180
16766175,  16772652,  16771087,  16770298,  16766175
16768022,  16772652,  16768362,  16769724,  16766203
16769970,  16772652,  16768362,  16769473,  16769970
16770578,  16770578,  16768362,  16769433,  16769979
16772277,  16772277,  16768362,  16769698,  16770024
16773505,  16773505,  16771582,  16769972,  16773505
16771666,  16771666,  16771582,  16770126,  16773476
16769262,  16769262,  16771582,  16770181,  16769262
16768361,  16768361,  16771582,  16770455,  16769247
16768323,  16768323,  16769403,  16770492,  16769218
16769258,  16768361,  16769403,  16770403,  16769204
16767206,  16768361,  16769403,  16769982,  16769173
16766948,  16768361,  16769403,  16769316,  16766948
16767169,  16768361,  16767645,  16768524,  16766951
16768375,  16768375,  16767645,  16768112,  16766976
16771023,  16768361,  16767645,  16768332,  16771023
16770147,  16768361,  16767645,  16768556,  16771009
16768063,  16768361,  16769402,  16768523,  16768063
16767130,  16768361,  16769402,  16768257,  16768048
16766950,  16768361,  16769402,  16768225,  16768016
16769108,  16768361,  16769402,  16768495,  16768016
16768747,  16768361,  16767983,  16768692,  16768044
16767980,  16768361,  16767983,  16768643,  16768053
16769066,  16768361,  16767983,  16768398,  16768067
16770161,  16770161,  16767983,  16768400,  16768115
16769753,  16769753,  16769240,  16768611,  16769753
16772600,  16772600,  16769240,  16769295,  16769797
16771781,  16771781,  16769240,  16769899,  16771781
16768176,  16768176,  16769240,  16769783,  16768176
16767837,  16767837,  16770098,  16769669,  16768170
16768749,  16768749,  16770098,  16769765,  16768173
16769044,  16769044,  16770098,  16769762,  16768195
16768157,  16768157,  16770098,  16769512,  16768207
16769044,  16769044,  16768748,  16769423,  16768219
16768977,  16768977,  16768748,  16768970,  16768243
16768298,  16769044,  16768748,  16768535,  16768255
16765844,  16769044,  16768748,  16768243,  16768218
16764785,  16769044,  16766976,  16767862,  16764785
16766092,  16769044,  16766976,  16767530,  16764805
16767015,  16769044,  16766976,  16767276,  16767015
16767854,  16769044,  16766976,  16767238,  16767028
16767922,  16769044,  16767220,  16767098,  16767054
16767807,  16769044,  16767220,  16766952,  16767079
16767368,  16769044,  16767220,  16766835,  16767094
16767251,  16767251,  16767220,  16767011,  16767100
16766738,  16766738,  16767291,  16767255,  16767096
16765879,  16765879,  16767291,  16767229,  16767071
16765759,  16765759,  16767291,  16767072,  16767031
16765781,  16765781,  16767291,  16766813,  16766991
16764793,  16765879,  16765553,  16766422,  16764793
16764248,  16765879,  16765553,  16765977,  16764784
16764798,  16765879,  16765553,  16765655,  16764775
16765926,  16765926,  16765553,  16765490,  16764793
16766247,  16765879,  16765304,  16765428,  16764833
16766580,  16765879,  16765304,  16765516,  16764882
16765672,  16765879,  16765304,  16765505,  16764920
16766359,  16765879,  16765304,  16765577,  16764954
16768838,  16765879,  16766862,  16766083,  16768838
16768596,  16765879,  16766862,  16766627,  16768834
16768415,  16765879,  16766862,  16767079,  16768823
16768777,  16765879,  16766862,  16767435,  16768815
16768421,  16765879,  16768552,  16767707,  16768808
16768638,  16768638,  16768552,  16767964,  16768799
16769020,  16769020,  16768552,  16768383,  16768799
16768762,  16768762,  16768552,  16768683,  16768801
16769174,  16769174,  16768898,  16768725,  16768806
16767655,  16767655,  16768898,  16768607,  16768793
16766073,  16766073,  16768898,  16768315,  16766073
16766795,  16766795,  16768898,  16768067,  16766084
16767439,  16767439,  16766990,  16767944,  16766116
16771023,  16771023,  16766990,  16768242,  16771023
16772514,  16772514,  16766990,  16768679,  16771046
16770109,  16770109,  16766990,  16768847,  16771054
16770548,  16770548,  16771048,  16769019,  16771031
16770314,  16770314,  16771048,  16769351,  16771012
16769485,  16769485,  16771048,  16769778,  16770977
16770174,  16770174,  16771048,  16770200,  16770941
16769067,  16769067,  16769760,  16770404,  16770899
16769265,  16769265,  16769760,  16770184,  16769265
16769746,  16769067,  16769760,  16769838,  16769272
16769527,  16769067,  16769760,  16769765,  16769283
