Origin,   Shake,    Average,    Moving,     IIR
57,  57,  56,  56,  45
57,  57,  56,  56,  45
57,  57,  57,  56,  45
57,  57,  57,  56,  45
57,  57,  57,  56,  45
57,  57,  57,  56,  45
57,  57,  57,  57,  45
57,  57,  57,  57,  45
57,  57,  57,  57,  45
57,  57,  57,  57,  45
57,  57,  57,  57,  45
57,  57,  57,  57,  45
57,  57,  57,  57,  45
58,  58,  57,  57,  45
58,  58,  57,  57,  45
58,  58,  57,  57,  45
58,  58,  57,  57,  45
58,  58,  57,  57,  45
58,  58,  58,  57,  45
58,  58,  58,  57,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
58,  58,  58,  58,  45
59,  59,  58,  58,  45
59,  59,  58,  58,  45
59,  59,  58,  58,  45
59,  59,  58,  58,  45
59,  59,  58,  58,  45
59,  59,  59,  58,  45
59,  59,  59,  58,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
59,  59,  59,  59,  45
60,  60,  59,  59,  45
60,  60,  59,  59,  45
60,  60,  59,  59,  45
60,  60,  59,  59,  45
60,  60,  59,  59,  45
60,  60,  60,  59,  45
60,  60,  60,  59,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
60,  60,  60,  60,  45
61,  61,  60,  60,  45
61,  61,  60,  60,  45
61,  61,  60,  60,  45
61,  61,  60,  60,  45
61,  61,  60,  60,  45
61,  61,  61,  60,  45
61,  61,  61,  60,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
61,  61,  61,  61,  45
62,  62,  61,  61,  45
62,  62,  61,  61,  45
62,  62,  61,  61,  45
62,  62,  61,  61,  45
62,  62,  61,  61,  45
62,  62,  62,  61,  45
62,  62,  62,  61,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
62,  62,  62,  62,  45
63,  63,  62,  62,  45
63,  63,  62,  62,  45
63,  63,  62,  62,  45
63,  63,  62,  62,  45
63,  63,  62,  62,  45
63,  63,  63,  62,  45
63,  63,  63,  62,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
63,  63,  63,  63,  45
64,  64,  63,  63,  45
64,  64,  63,  63,  45
64,  64,  63,  63,  45
64,  64,  63,  63,  45
64,  64,  63,  63,  45
64,  64,  64,  63,  45
64,  64,  64,  63,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
64,  64,  64,  64,  45
65,  65,  64,  64,  45
65,  65,  64,  64,  45
65,  65,  64,  64,  45
65,  65,  64,  64,  45
65,  65,  64,  64,  45
65,  65,  65,  64,  45
65,  65,  65,  64,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
65,  65,  65,  65,  45
